OBJECTID,ID_UC0,Name,ID_WCMC2,class,type,gov_level,year_created,GID7,QUALIDAD8,ATO_LEGA9,DT_ULTIM10,CODIGO_U11,NOME_ORG12,Type,GID0,SIGLA1,OBS_AREA2,REV3,EM_REVIS4,CODAREAR5,ADR6,AREAETNO7,POPULANO8,GRUPOS9,UF10,MUNICSPI11,ETAPA12,SITUACAO13,TITULO14,DOCUMENT15,DATADOC16,EXTENSO17,TIPO18,CDOC19,FLUXO20,CODTI21,NOME_ARE22,NOME_TI23,CODAREA24,Near_OpDam_ID,NEAR_DIST_OpDam_m,NEAR_FID,NEAR_DIST
272,1730,RESERVA DE DESENVOLVIMENTO SUSTENTnVEL DO RIO NEGRO, ,Reserva de Desenvolvimento Sustentnvel,US,estadual,2008,2951,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria,Lei ordinOria ng 3.355 de 30/12/2008,15/02/2016,0000.13.1730,Secretaria de Estado do Meio Ambiente do Amazonas,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,170120.9831,6,170119.3269
273,990,RESERVA DE DESENVOLVIMENTO SUSTENTnVEL DO UATUMa, ,Reserva de Desenvolvimento Sustentnvel,US,estadual,2004,4634,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria,Decreto nO 24.295 de 25/06/2004,15/02/2016,0000.13.0990,Secretaria de Estado do Meio Ambiente do Amazonas,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,43476.11149,6,43465.95325
316,987,RESERVA DE DESENVOLVIMENTO SUSTENTnVEL PIAGAzU PURUS,352136,Reserva de Desenvolvimento Sustentnvel,US,estadual,2003,3872,Correto (O poligono corresponde ao memorial descritivo do ato legal de criaINo).,Decreto nO 23723 de 08/09/2003,25/02/2016,0000.13.0987,Secretaria de Estado do Meio Ambiente do Amazonas,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,352138.3596,6,352137.7952
315,988,RESERVA DE DESENVOLVIMENTO SUSTENTnVEL RIO AMAPa,352137,Reserva de Desenvolvimento Sustentnvel,US,estadual,2005,3874,Correto (O poligono corresponde ao memorial descritivo do ato legal de criaINo).,Decreto nO 25041 de 02/06/2005,15/02/2016,0000.13.0988,Secretaria de Estado do Meio Ambiente do Amazonas,1,,,,,,,,,,,,,,,,,,,,,,,,,,41,368305.1883,75,339637.3368
305,989,RESERVA DE DESENVOLVIMENTO SUSTENTnVEL UACARr,352138,Reserva de Desenvolvimento Sustentnvel,US,estadual,2005,2898,Correto (O poligono corresponde ao memorial descritivo do ato legal de criaINo).,Decreto nO 25039 de 02/06/2005,15/02/2016,0000.13.0989,Secretaria de Estado do Meio Ambiente do Amazonas,1,,,,,,,,,,,,,,,,,,,,,,,,,,23,477236.1192,20,344472.7197
223,1031,RESERVA DE DESENVOLVIMENTO SUSTENTsVEL PUCURUi - ARARiO, ,Reserva de Desenvolvimento Sustentsvel,US,estadual,2002,1800,Correto (O poligono corresponde ao memorial descritivo do ato legal de criaado).,Lei ordinOria ng 6.451 de 11/04/2002,19/02/2016,0000.15.1031,Instituto de Desenvolvimento Florestal e da Biodiversidade do Para,1,,,,,,,,,,,,,,,,,,,,,,,,,,51,17502.2263,80,17501.10011
220,1732,RESERVA DE DESENVOLVIMENTO SUSTENTtVEL IGAPR-AuU, ,Reserva de Desenvolvimento Sustenttvel,US,estadual,2009,4627,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria34o).,Decreto nO 28.420 de 30/03/2009,15/02/2016,0000.13.1732,Secretaria de Estado do Meio Ambiente do Amazonas,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,327492.1015,6,327488.1987
282,743,RESERVA EXTRATIVISTA ANGELIM,352162,Reserva Extrativista,US,estadual,1995,4933,Aproximado (O poligono representa uma estimativa dos limites da unidade).,Decreto no 7095 de 08/09/1995,1/3/2012,0000.11.0743,Secretaria de Estado do Desenvolvimento Ambiental de Rondtnia,1,,,,,,,,,,,,,,,,,,,,,,,,,,41,136781.2129,75,44270.5178
231,754,RESERVA EXTRATIVISTA AQUARIQUARA,352168,Reserva Extrativista,US,estadual,1995,4935,Aproximado (O poligono representa uma estimativa dos limites da unidade).,Decreto no 7106 de 08/09/1995,1/3/2012,0000.11.0754,Secretaria de Estado do Desenvolvimento Ambiental de Rondtnia,1,,,,,,,,,,,,,,,,,,,,,,,,,,41,178907.5226,75,77661.39383
256,1733,RESERVA EXTRATIVISTA CANUTAMA, ,Reserva Extrativista,US,estadual,2009,4631,Correto (O poligono corresponde ao memorial descritivo do ato legal de criaEIo).,Decreto nO 28.421 de 30/03/2009,15/02/2016,0000.13.1733,Secretaria de Estado do Meio Ambiente do Amazonas,1,,,,,,,,,,,,,,,,,,,,,,,,,,45,202728.5847,19,178761.4802
254,753,RESERVA EXTRATIVISTA CASTANHEIRA,352173,Reserva Extrativista,US,estadual,1995,4937,Aproximado (O poligono representa uma estimativa dos limites da unidade).,Decreto no 7105 de 08/09/1995,1/3/2012,0000.11.0753,Secretaria de Estado do Desenvolvimento Ambiental de Rondtnia,1,,,,,,,,,,,,,,,,,,,,,,,,,,41,154033.8515,75,63564.48228
289,991,RESERVA EXTRATIVISTA CATUe-IPIXUNA,352135,Reserva Extrativista,US,estadual,2003,3876,Correto (O poligono corresponde ao memorial descritivo do ato legal de criaado).,Decreto nO 23722 de 08/09/2003,15/02/2016,0000.13.0991,Secretaria de Estado do Meio Ambiente do Amazonas,1,,,,,,,,,,,,,,,,,,,,,,,,,,45,518166.8258,19,499723.4249
321,771,RESERVA EXTRATIVISTA CURRALINHO,352181,Reserva Extrativista,US,estadual,1995,4939,Aproximado (O poligono representa uma estimativa dos limites da unidade).,Decreto no 6952 de 19/07/1995,13/06/2011,0000.11.0771,Secretaria de Estado do Desenvolvimento Ambiental de Rondtnia,1,,,,,,,,,,,,,,,,,,,,,,,,,,23,347351.6485,39,347347.8776
266,992,RESERVA EXTRATIVISTA DO GUARIBA, ,Reserva Extrativista,US,estadual,2005,3775,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria,Decreto nO 25.040 de 02/06/2005,15/02/2016,0000.13.0992,Secretaria de Estado do Meio Ambiente do Amazonas,1,,,,,,,,,,,,,,,,,,,,,,,,,,4,170620.927,29,170631.2154
303,748,RESERVA EXTRATIVISTA DO ITAeBA,352174,Reserva Extrativista,US,estadual,1995,4941,Aproximado (O poligono representa uma estimativa dos limites da unidade).,Decreto no 7100 de 08/09/1995,1/3/2012,0000.11.0748,Secretaria de Estado do Desenvolvimento Ambiental de Rondtnia,1,,,,,,,,,,,,,,,,,,,,,,,,,,41,174311.3821,75,89607.29476
257,1506,RESERVA EXTRATIVISTA DO RIO GREGiRIO, ,Reserva Extrativista,US,estadual,2007,12580,Esquematico (O poligono R uma representa Ao esquemttica da dimensao da unidade).,Decreto nc 26586 de 26/04/2007,3/3/2016,0000.13.1506,Secretaria de Estado do Meio Ambiente do Amazonas,1,,,,,,,,,,,,,,,,,,,,,,,,,,23,699727.6376,20,527477.4437
292,745,RESERVA EXTRATIVISTA FREIJs,352171,Reserva Extrativista,US,estadual,1995,4943,Aproximado (O poligono representa uma estimativa dos limites da unidade).,Decreto no 7097 de 08/09/1995,1/3/2012,0000.11.0745,Secretaria de Estado do Desenvolvimento Ambiental de Rondtnia,1,,,,,,,,,,,,,,,,,,,,,,,,,,41,172040.0892,75,74168.31444
302,757,RESERVA EXTRATIVISTA GARROTE,352167,Reserva Extrativista,US,estadual,1995,4945,Aproximado (O poligono representa uma estimativa dos limites da unidade).,Decreto no 7109 de 08/09/1995,1/3/2012,0000.11.0757,Secretaria de Estado do Desenvolvimento Ambiental de Rondtnia,1,,,,,,,,,,,,,,,,,,,,,,,,,,41,179467.7456,75,69441.71142
261,463,RESERVA EXTRATIVISTA GUARIBA-ROOSEVELT,352076,Reserva Extrativista,US,estadual,1996,3963,Esquematico (O poligono R uma representaAmo esquemdtica da dimensno da unidade).,Decreto nc 9.521 de 19/06/1996,27/01/2016,0000.51.0463,Secretaria de Estado do Meio Ambiente de Mato Grosso,1,,,,,,,,,,,,,,,,,,,,,,,,,,4,95838.02088,29,95852.36619
237,749,RESERVA EXTRATIVISTA IP ,352163,Reserva Extrativista,US,estadual,1995,4947,Aproximado (O poligono representa uma estimativa dos limites da unidade).,Decreto no 7101 de 08/09/1995,1/3/2012,0000.11.0749,Secretaria de Estado do Desenvolvimento Ambiental de Rondtnia,1,,,,,,,,,,,,,,,,,,,,,,,,,,41,136309.375,75,57143.15707
263,776,RESERVA EXTRATIVISTA JACI-PARANb, ,Reserva Extrativista,US,estadual,1996,4949,Aproximado (O poligono representa uma estimativa dos limites da unidade).,Decreto no 7335 de 19/01/1996,13/06/2011,0000.11.0776,Secretaria de Estado do Desenvolvimento Ambiental de Rondtnia,1,,,,,,,,,,,,,,,,,,,,,,,,,,23,34066.93548,39,34056.86697
317,750,RESERVA EXTRATIVISTA JATOBi,352180,Reserva Extrativista,US,estadual,1995,4952,Aproximado (O poligono representa uma estimativa dos limites da unidade).,Decreto no 7102 de 08/09/1995,1/3/2012,0000.11.0750,Secretaria de Estado do Desenvolvimento Ambiental de Rondtnia,1,,,,,,,,,,,,,,,,,,,,,,,,,,41,169282.447,75,88822.31082
238,744,RESERVA EXTRATIVISTA MARACATIARA,352160,Reserva Extrativista,US,estadual,1995,4954,Aproximado (O poligono representa uma estimativa dos limites da unidade).,Decreto no 7096 de 08/09/1995,1/3/2012,0000.11.0744,Secretaria de Estado do Desenvolvimento Ambiental de Rondtnia,1,,,,,,,,,,,,,,,,,,,,,,,,,,41,180848.5773,75,55459.18976
240,751,RESERVA EXTRATIVISTA MASSARANDUBA,352161,Reserva Extrativista,US,estadual,1995,4956,Aproximado (O poligono representa uma estimativa dos limites da unidade).,Decreto no 7103 de 08/09/1995,1/3/2012,0000.11.0751,Secretaria de Estado do Desenvolvimento Ambiental de Rondtnia,1,,,,,,,,,,,,,,,,,,,,,,,,,,41,181070.2008,75,64644.87122
241,747,RESERVA EXTRATIVISTA MOGNO, ,Reserva Extrativista,US,estadual,1995,4963,Aproximado (O poligono representa uma estimativa dos limites da unidade).,Decreto no 7099 de 08/09/1995,1/3/2012,0000.11.0747,Secretaria de Estado do Desenvolvimento Ambiental de Rondtnia,1,,,,,,,,,,,,,,,,,,,,,,,,,,41,157619.0159,75,45294.37734
277,773,RESERVA EXTRATIVISTA PEDRAS NEGRAS,352182,Reserva Extrativista,US,estadual,1995,4958,Aproximado (O poligono representa uma estimativa dos limites da unidade).,Decreto no 6954 de 19/07/1995,13/06/2011,0000.11.0773,Secretaria de Estado do Desenvolvimento Ambiental de Rondtnia,1,,,,,,,,,,,,,,,,,,,,,,,,,,40,229575.7873,64,229580.485
308,746,RESERVA EXTRATIVISTA PIQUIi,352172,Reserva Extrativista,US,estadual,1995,4961,Aproximado (O poligono representa uma estimativa dos limites da unidade).,Decreto no 7098 de 08/09/1995,1/3/2012,0000.11.0746,Secretaria de Estado do Desenvolvimento Ambiental de Rondtnia,1,,,,,,,,,,,,,,,,,,,,,,,,,,41,171050.5866,75,76598.53855
296,775,RESERVA EXTRATIVISTA RIO CAUTARIO, ,Reserva Extrativista,US,estadual,1995,3665,Aproximado (O poligono representa uma estimativa dos limites da unidade).,Decreto no 7028 de 08/09/1995,11/2/2016,0000.11.0775,Secretaria de Estado do Desenvolvimento Ambiental de Rondtnia,1,,,,,,,,,,,,,,,,,,,,,,,,,,23,277515.2442,39,277510.2783
320,772,RESERVA EXTRATIVISTA RIO PACAFS NOVOS,33716,Reserva Extrativista,US,estadual,1995,3673,Aproximado (O poligono representa uma estimativa dos limites da unidade).,Decreto no 6953 de 19/07/1995,11/2/2016,0000.11.0772,Secretaria de Estado do Desenvolvimento Ambiental de Rondtnia,1,,,,,,,,,,,,,,,,,,,,,,,,,,23,170765.3701,39,170764.2552
229,777,RESERVA EXTRATIVISTA RIO PRETO-JACUND ,33714,Reserva Extrativista,US,estadual,1996,3675,Aproximado (O poligono representa uma estimativa dos limites da unidade).,Decreto no 7336 de 19/01/1996,11/2/2016,0000.11.0777,Secretaria de Estado do Desenvolvimento Ambiental de Rondtnia,1,,,,,,,,,,,,,,,,,,,,,,,,,,41,111775.5246,75,4791.808118
258,755,RESERVA EXTRATIVISTA ROXINHO,352170,Reserva Extrativista,US,estadual,1995,4965,Aproximado (O poligono representa uma estimativa dos limites da unidade).,Decreto no 7107 de 08/09/1995,1/3/2012,0000.11.0755,Secretaria de Estado do Desenvolvimento Ambiental de Rondtnia,1,,,,,,,,,,,,,,,,,,,,,,,,,,41,176016.0184,75,73034.06994
252,756,RESERVA EXTRATIVISTA SERINGUEIRA,352169,Reserva Extrativista,US,estadual,1995,4967,Aproximado (O poligono representa uma estimativa dos limites da unidade).,Decreto no 7108 de 08/09/1995,1/3/2012,0000.11.0756,Secretaria de Estado do Desenvolvimento Ambiental de Rondtnia,1,,,,,,,,,,,,,,,,,,,,,,,,,,41,177750.0563,75,71730.74846
286,752,RESERVA EXTRATIVISTA SUCUPIRA,352164,Reserva Extrativista,US,estadual,1995,4969,Aproximado (O poligono representa uma estimativa dos limites da unidade).,Decreto no 7104 de 08/09/1995,1/3/2012,0000.11.0752,Secretaria de Estado do Desenvolvimento Ambiental de Rondtnia,1,,,,,,,,,,,,,,,,,,,,,,,,,,41,151174.0263,75,52967.75778
307,2045,RESERVA PARTICULAR DO PATRIM NIO NATURAL CRISTALINO I, ,Reserva Particular do Patrim nio Natural,US,estadual,2011,5098,Correto (O poligono corresponde ao memorial descritivo do ato legal de criaINo).,Portaria n  55 de 01/03/2011,29/04/2011,0000.51.2045,Secretaria de Estado do Meio Ambiente de Mato Grosso,1,,,,,,,,,,,,,,,,,,,,,,,,,,4,394939.226,78,97727.1777
243,1924,RESERVA PARTICULAR DO PATRIM NIO NATURAL CRISTALINO III, ,Reserva Particular do Patrim nio Natural,US,estadual,2007,4113,Correto (O poligono corresponde ao memorial descritivo do ato legal de criaaEo).,Portaria n  141 de 05/11/2007,29/04/2011,0000.51.1924,Secretaria de Estado do Meio Ambiente de Mato Grosso,1,,,,,,,,,,,,,,,,,,,,,,,,,,4,392773.1575,78,96958.49596
288,2754,RESERVA PARTICULAR DO PATRIMbNIO NATURAL POLEIRO GRANDE, ,Reserva Particular do Patrimbnio Natural,US,estadual,1998,7395,Correto (O poligono corresponde ao memorial descritivo do ato legal de criaado).,Delibera(Oo nl 05 de 08/05/1998,24/10/2012,0000.50.2754,Instituto de Meio Ambiente do Mato Grosso do Sul,1,,,,,,,,,,,,,,,,,,,,,,,,,,19,142090.143,36,142095.7984
311,2790,RESERVA PARTICULAR DO PATRIMiNIO NATURAL FAZENDA LOANDA, ,Reserva Particular do Patriminio Natural,US,estadual,2011,7575,Correto (O poligono corresponde ao memorial descritivo do ato legal de criaINo).,Portaria n  231 de 20/09/2011,9/11/2012,0000.51.2790,Secretaria de Estado do Meio Ambiente de Mato Grosso,1,,,,,,,,,,,,,,,,,,,,,,,,,,26,171804.8899,52,22625.41788
168,1919,ESTA, ,Esta,PI,estadual,2003,4055,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria쀢浮o).,Decreto nO 2.124 de 09/12/2003,22/08/2010,0000.51.1919,Secretaria de Estado do Meio Ambiente de Mato Grosso,2,,,,,,,,,,,,,,,,,,,,,,,,,,4,104356.9774,29,104368.2715
171,1891,ESTA, ,Esta,PI,estadual,2005,4465,Aproximado (O poligono representa uma estimativa dos limites da unidade).,Decreto no 21.797 de 15/12/2005,4/3/2011,0000.21.1891,Secretaria de Estado de Meio Ambiente e Recursos Naturais do Maranhdo,2,,,,,,,,,,,,,,,,,,,,,,,,,,5,573786.1746,73,498139.2759
175,1034,ESTA, ,Esta,PI,estadual,2006,1818,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria Ro).,Decreto nO 2609 de 07/12/2006,16/02/2016,0000.15.1034,Instituto de Desenvolvimento Florestal e da Biodiversidade do Para,2,,,,,,,,,,,,,,,,,,,,,,,,,,46,233850.3082,11,99073.69469
197,1899,ESTA, ,Esta,PI,estadual,1997,3812,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria Ro).,Decreto nO 1.798 de 04/11/1997,30/12/2015,0000.51.1899,Secretaria de Estado do Meio Ambiente de Mato Grosso,2,,,,,,,,,,,,,,,,,,,,,,,,,,4,177133.6543,75,124739.5276
180,764,ESTAetO ECOLeGICA SAMUEL,33608,Esta8,PI,estadual,1989,3694,Aproximado (O poligono representa uma estimativa dos limites da unidade).,Decreto no 4227 de 17/07/1989,25/02/2016,0000.11.0764,Secretaria de Estado do Desenvolvimento Ambiental de Rondtnia,2,,,,,,,,,,,,,,,,,,,,,,,,,,41,26898.08142,66,26888.93817
179,768,ESTAetO ECOLeGICA SERRA DOS TRoS IRMnOS,33609,Esta9,PI,estadual,1990,4730,Aproximado (O poligono representa uma estimativa dos limites da unidade).,Decreto no 4584 de 28/03/1990,11/2/2016,0000.11.0768,Secretaria de Estado do Desenvolvimento Ambiental de Rondtnia,2,,,,,,,,,,,,,,,,,,,,,,,,,,23,11493.5923,39,11499.37715
204,451,ESTAitO ECOLtGICA DO RIO RONURO,115772,Esta72o Ecoltgica,PI,estadual,1998,3952,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria Ro).,Decreto nO 2.207 de 23/04/1998,25/11/2015,0000.51.0451,Secretaria de Estado do Meio Ambiente de Mato Grosso,2,,,,,,,,,,,,,,,,,,,,,,,,,,34,236717.058,47,89752.67231
217,1489,MONUMENTO NATURAL DAS oRVORES FOSSILIZADAS, ,Monumento Natural,PI,estadual,2000,1711,Correto (O poligono corresponde ao memorial descritivo do ato legal de criaado).,Medida provislria n  370 de 13/09/2000,13/07/2007,0000.17.1489,Instituto Natureza do Tocantins,2,,,,,,,,,,,,,,,,,,,,,,,,,,5,93402.46508,81,75825.10344
188,1920,MONUMENTO NATURAL MORRO DE SANTO ANTeNIO, ,Monumento Natural,PI,estadual,2006,4057,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria Ro).,Lei complementar no 8.504 de 09/06/2006,22/08/2010,0000.51.1920,Secretaria de Estado do Meio Ambiente de Mato Grosso,2,,,,,,,,,,,,,,,,,,,,,,,,,,34,103137.4986,24,80578.82667
200,939,PARQUE ESTADUAL CHANDLESS,351842,Parque,PI,estadual,2004,1626,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria Ro).,Decreto nO 10.670 de 03/09/2004,22/03/2016,0000.12.0939,Secretaria de Estado de Meio Ambiente do Acre,2,,,,,,,,,,,,,,,,,,,,,,,,,,23,553212.5513,20,396214.0389
206,2042,PARQUE ESTADUAL CHARAPUCU, ,Parque,PI,estadual,2010,5041,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria Ro).,Decreto nO 2.592 de 10/11/2010,21/09/2016,0000.15.2042,Instituto de Desenvolvimento Florestal e da Biodiversidade do Para,2,,,,,,,,,,,,,,,,,,,,,,,,,,16,135275.1345,31,135267.1729
211,1901,PARQUE ESTADUAL CRISTALINO, ,Parque,PI,estadual,2000,3955,Correto (O poligono corresponde ao memorial descritivo do ato legal de criaado).,Decreto nO 1.471 de 09/06/2000,4/12/2015,0000.51.1901,Secretaria de Estado do Meio Ambiente de Mato Grosso,2,,,,,,,,,,,,,,,,,,,,,,,,,,4,378463.9576,78,86285.50889
201,1021,PARQUE ESTADUAL DA SERRA DOS MARTeRIOS/ANDORINHAS, ,Parque,PI,estadual,1996,1795,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria Ro).,Lei complementar no 5.982 de 26/07/1996,19/02/2016,0000.15.1021,Instituto de Desenvolvimento Florestal e da Biodiversidade do Para,2,,,,,,,,,,,,,,,,,,,,,,,,,,5,104987.6399,67,14105.58558
191,421,PARQUE ESTADUAL DAS NASCENTES DO RIO TAQUARI,352002,Parque,PI,estadual,1999,2234,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria Ro).,Decreto nO 9662 de 14/10/1999,17/07/2012,0000.50.0421,Instituto de Meio Ambiente do Mato Grosso do Sul,2,,,,,,,,,,,,,,,,,,,,,,,,,,39,163059.8528,77,18096.1234
194,1495,PARQUE ESTADUAL DE CORUMBIARA, ,Parque,PI,estadual,1990,1620,Aproximado (O poligono representa uma estimativa dos limites da unidade).,Decreto no 4576 de 28/03/1990,11/2/2016,0000.11.1495,Secretaria de Estado do Desenvolvimento Ambiental de Rondtnia,2,,,,,,,,,,,,,,,,,,,,,,,,,,40,138087.5151,64,138085.2616
173,765,PARQUE ESTADUAL DE GUAJARe-MIRIM, ,Parque,PI,estadual,1990,3681,Aproximado (O poligono representa uma estimativa dos limites da unidade).,Decreto no 4575 de 27/03/1990,11/2/2016,0000.11.0765,Secretaria de Estado do Desenvolvimento Ambiental de Rondtnia,2,,,,,,,,,,,,,,,,,,,,,,,,,,23,103126.8659,39,103121.9391
166,1032,PARQUE ESTADUAL DE MONTE ALEGRE, ,Parque,PI,estadual,2001,12177,Aproximado (O poligono representa uma estimativa dos limites da unidade).,Lei ordinoria no 6.412 de 13/11/2001,19/02/2016,0000.15.1032,Instituto de Desenvolvimento Florestal e da Biodiversidade do Parn,2,,,,,,,,,,,,,,,,,,,,,,,,,,3,83020.0772,50,65343.47776
172,1467,PARQUE ESTADUAL DE oGUAS QUENTES, ,Parque,PI,estadual,1978,3818,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria쀢浮o).,Decreto nO 1.240 de 13/01/1978,9/5/2010,0000.51.1467,Secretaria de Estado do Meio Ambiente de Mato Grosso,2,,,,,,,,,,,,,,,,,,,,,,,,,,34,112952.6478,24,56165.24246
198,1744,PARQUE ESTADUAL DO ARAGUAIA, ,Parque,PI,estadual,2002,2965,Aproximado (O poligono representa uma estimativa dos limites da unidade).,Decreto no 5.631 de 07/08/2002,5/8/2009,0000.52.1744,Secretaria Estadual do Meio Ambiente e dos Recursos Hldricos de Goids,2,,,,,,,,,,,,,,,,,,,,,,,,,,36,247712.2779,56,247776.5782
177,1917,PARQUE ESTADUAL DO ARAGUAIAA, ,Parque,PI,estadual,2001,4051,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria Ro).,Lei ordinOria ng 7.517 de 28/09/2001,22/08/2010,0000.51.1917,Secretaria de Estado do Meio Ambiente de Mato Grosso,2,,,,,,,,,,,,,,,,,,,,,,,,,,36,244151.3337,56,244205.99
169,1882,PARQUE ESTADUAL DO BACANGA, ,Parque,PI,estadual,1980,4461,Aproximado (O poligono representa uma estimativa dos limites da unidade).,Decreto no 7.545 de 21/03/1980,4/3/2011,0000.21.1882,Secretaria de Estado de Meio Ambiente e Recursos Naturais do Maranhdo,2,,,,,,,,,,,,,,,,,,,,,,,,,,5,561754.6827,73,487143.94
203,1487,PARQUE ESTADUAL DO CANToO,352013,Parque,PI,estadual,1998,2098,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria Ro).,Lei ordinOria ng 996 de 15/07/1998,11/3/2016,0000.17.1487,Instituto Natureza do Tocantins,2,,,,,,,,,,,,,,,,,,,,,,,,,,28,174758.7837,46,174809.7693
210,477,PARQUE ESTADUAL DO GUIRm,352016,Parque,PI,estadual,2002,3824,Correto (O poligono corresponde ao memorial descritivo do ato legal de criaado).,Lei ordinOria ng 7.625 de 15/01/2002,9/5/2010,0000.51.0477,Secretaria de Estado do Meio Ambiente de Mato Grosso,2,,,,,,,,,,,,,,,,,,,,,,,,,,20,209897.1245,38,209888.7091
202,1486,PARQUE ESTADUAL DO JALAPeO,352018,Parque,PI,estadual,2001,1624,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria Ro).,Lei ordinOria ng 1.203 de 12/01/2001,13/07/2007,0000.17.1486,Instituto Natureza do Tocantins,2,,,,,,,,,,,,,,,,,,,,,,,,,,28,164478.5575,21,0
208,1488,PARQUE ESTADUAL DO LAJEADO,352020,Parque,PI,estadual,2001,1625,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria Ro).,Lei ordinOria ng 1.224 de 11/05/2001,20/04/2016,0000.17.1488,Instituto Natureza do Tocantins,2,,,,,,,,,,,,,,,,,,,,,,,,,,28,29684.25335,46,29706.71417
181,1736,PARQUE ESTADUAL DO MATUPIRI, ,Parque,PI,estadual,2009,4624,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria Ro).,Decreto nO 28.424 de 30/03/2009,4/2/2016,0000.13.1736,Secretaria de Estado do Meio Ambiente do Amazonas,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,351446.9896,6,351442.9264
196,1022,PARQUE ESTADUAL DO UTINGA, ,Parque,PI,estadual,1993,12175,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria Ro).,Decreto nO 1552 de 03/05/1993,22/02/2016,0000.15.1022,Instituto de Desenvolvimento Florestal e da Biodiversidade do Para,2,,,,,,,,,,,,,,,,,,,,,,,,,,51,297588.8381,80,297587.8176
183,470,PARQUE ESTADUAL DO XINGU,352027,Parque,PI,estadual,2001,3851,Correto (O poligono corresponde ao memorial descritivo do ato legal de cria Ro).,Decreto nO 3585 de 07/12/2001,4/12/2015,0000.51.0470,Secretaria de Estado do Meio Ambiente de Mato Grosso,2,,,,,,,,,,,,,,,,,,,,,,,,,,28,437043.5026,74,323364.7707
